transaction_id,customer_id,transaction_timestamp,transaction_amount,currency,merchant_id,merchant_category,payment_method,channel,device_type,device_id,ip_address,customer_age,customer_region,account_age_days,is_international,previous_fraud_flag,fraud_label
TXN87UKAH,CUST1S04QV,2023-02-19 20:04:00,41716.92,INR,MRC23P1D8,Travel,UPI,Online,Android,DEVVPWTJQ,241.223.176.126,32,UAE,643,1,0,0
TXNOY6QHY,CUSTHZR8YP,2023-07-07 14:44:00,20090.29,INR,MRC1ESN7U,Gaming,UPI,Online,Tablet,DEVM9JG6Y,90.209.99.216,37,Singapore,306,1,0,1
TXNF4R2X6,CUSTUB6H4I,2023-06-20 04:40:00,48509.14,INR,MRC4CRI7T,Pharma,Credit Card,POS,Web,DEV7DZJHB,78.166.38.244,35,Singapore,1077,1,0,0
TXNDBO5TE,CUSTO8W5IW,2023-12-07 08:21:00,35909.12,INR,MRCK53WEO,Travel,Wallet,Mobile App,Tablet,DEVZB65IO,13.94.235.80,54,UK,2985,1,0,0
TXNF306PM,CUST4L7VAD,2023-08-14 10:28:00,18192.71,INR,MRC6UPXWX,Grocery,UPI,Mobile App,Android,DEVOGP69T,97.49.14.50,42,Singapore,3093,1,0,0
TXNXZQ2HQ,CUST5RFX7A,2023-05-05 13:55:00,35166.55,INR,MRCR9VWH7,Electronics,Wallet,Mobile App,Web,DEV2LH0YA,152.172.35.151,46,UK,2834,1,0,0
TXNJ98A61,CUSTCYDOPQ,2023-10-01 09:17:00,41088.99,INR,MRC05Q049,Grocery,Net Banking,Online,Web,DEV3SS2EY,94.44.18.244,52,India,2840,1,0,0
TXNAAKIBZ,CUSTHN4N6V,2023-11-27 11:50:00,48031.23,INR,MRCG7CGF2,Fashion,Wallet,Mobile App,Tablet,DEV652TDK,131.20.17.136,67,Germany,2856,1,0,0
TXNXVAEQV,CUSTN7ZC38,2023-08-17 05:48:00,12721.1,INR,MRCKYVR2H,Fashion,Net Banking,POS,iOS,DEV2ADTAM,198.29.248.49,56,Singapore,3164,1,0,0
TXN4S33SL,CUST059H53,2023-05-15 10:56:00,14019.43,INR,MRCQYU233,Luxury,Debit Card,Mobile App,Android,DEVPNPV9L,123.32.94.115,68,USA,1311,1,0,0
TXN4IUN9G,CUSTKHF24U,2023-06-18 18:06:00,15332.32,INR,MRC75W8IT,Travel,Wallet,POS,Tablet,DEVANFM9O,158.201.147.161,37,UAE,2215,1,0,0
TXNJTAMN2,CUSTG6W7N2,2023-08-09 07:50:00,25560.09,INR,MRCUQDZUM,Grocery,Net Banking,Online,iOS,DEV27VZO2,26.90.104.75,33,USA,3607,1,0,1
TXN5T5GHW,CUSTY2ZMPB,2023-06-03 22:40:00,48000.62,INR,MRC6IKBTT,Electronics,Debit Card,Mobile App,Web,DEVFRTO84,47.255.122.219,21,UAE,59,1,0,0
TXNG06BL6,CUST3OGKMQ,2023-03-19 22:33:00,14764.44,INR,MRCBE7133,Gaming,Credit Card,Online,Web,DEV3F6USG,90.168.56.244,22,UK,2333,1,0,0
TXN7TQ3TI,CUSTU2EV6B,2023-01-10 23:41:00,36453.94,INR,MRCPTOZF5,Gaming,Debit Card,Mobile App,iOS,DEVCXHG7J,107.61.149.127,24,India,915,1,0,0
TXNX20IHR,CUST20K6QC,2023-09-12 10:41:00,20018.58,INR,MRCWM1IUR,Fashion,Wallet,POS,Android,DEVTW216C,120.255.87.191,70,UAE,1272,1,0,1
TXNC22QMO,CUSTF1C132,2023-11-06 07:41:00,44081.67,INR,MRC1KT0R4,Luxury,UPI,Online,Android,DEV2D9T9E,233.215.83.67,23,India,411,0,0,0
TXNC382RL,CUSTR5R323,2023-02-07 07:28:00,11052.47,INR,MRCP8J9IL,Pharma,Net Banking,Online,Tablet,DEVWUDSAS,96.232.121.240,28,Germany,1559,1,0,1
TXN9XH4E6,CUSTMX8HVH,2023-12-12 18:48:00,41953.27,INR,MRC3Q28R8,Gaming,Debit Card,Online,Web,DEVHY17GI,189.83.4.218,22,Singapore,553,1,0,0
TXNFS2HMP,CUSTSOAZH0,2023-06-04 21:36:00,13261.84,INR,MRC4J70MN,Luxury,UPI,Mobile App,Android,DEVTAN66A,81.170.142.36,70,Germany,902,1,0,0
TXN3WODZ2,CUSTSZMH2H,2023-08-12 03:53:00,14861.52,INR,MRC6ZAJN1,Travel,Wallet,POS,iOS,DEV4O73YJ,33.228.200.205,52,Germany,532,1,0,1
TXNTN2C92,CUST4WQBNR,2023-09-02 02:00:00,46505.06,INR,MRCA56Z5U,Pharma,UPI,Mobile App,iOS,DEV40BI8T,180.145.25.249,51,India,2757,1,0,0
TXN6TX3DN,CUSTBF2L6B,2023-11-07 01:31:00,45520.4,INR,MRCSCINBI,Travel,Debit Card,POS,Tablet,DEV4S6GT3,67.242.95.152,48,India,2123,1,0,0
TXNVCWXK6,CUST02IX2J,2023-01-04 03:18:00,49065.22,INR,MRC1DC17O,Electronics,UPI,Online,Android,DEV4WRT4I,20.144.24.219,18,UAE,3152,1,0,0
TXN4QG21T,CUST43AGDQ,2023-06-19 07:19:00,48777.08,INR,MRC1T4GLY,Electronics,Credit Card,Mobile App,iOS,DEV6KK92T,68.184.127.192,34,UAE,2975,1,0,0
TXNWNW52D,CUSTCQZA0S,2023-04-19 07:02:00,23950.56,INR,MRCYHWAQX,Pharma,Wallet,Online,Tablet,DEVOCAH1F,146.153.124.4,61,UK,969,1,0,0
TXNYKHZT8,CUST1TIQ3T,2023-07-13 11:16:00,46298.11,INR,MRCF6DBAA,Fashion,Credit Card,POS,iOS,DEV4JNXWX,62.180.127.209,61,UAE,616,0,0,0
TXNUNKJ7O,CUSTA5VW12,2023-11-17 12:51:00,10418.96,INR,MRC712HDU,Gaming,Debit Card,Mobile App,iOS,DEV63S4Y9,93.106.26.244,56,UAE,1568,1,0,0
TXN2APPQN,CUST604LJO,2023-04-30 08:50:00,37441.49,INR,MRC5WQKUH,Grocery,Wallet,Online,Android,DEVUTTZKI,212.179.25.166,33,Singapore,558,1,0,0
TXNJY35U7,CUST1PM3RG,2023-04-19 19:16:00,3869.32,INR,MRCS7B9MM,Grocery,Wallet,POS,iOS,DEVQ5CUBG,23.75.173.121,42,Singapore,3503,0,0,0
TXNAT27SN,CUSTL2KIRW,2023-12-17 20:08:00,32614.38,INR,MRC98LL3W,Travel,UPI,POS,Android,DEVNC3CU0,31.226.37.216,48,UK,85,1,0,0
TXNXI73HW,CUST2D1NKJ,2023-08-08 23:21:00,10720.18,INR,MRCDEXV2B,Electronics,Credit Card,POS,Web,DEV286VVF,48.179.32.232,69,UAE,3511,1,0,0
TXNXK3ZPN,CUSTJI5YPW,2023-09-19 08:54:00,4440.01,INR,MRC9EH9HW,Electronics,Debit Card,POS,Tablet,DEVR4V57J,9.139.192.94,63,UAE,1079,1,0,0
TXNQ6XO73,CUSTKS5CE3,2023-09-28 19:56:00,2829.31,INR,MRC58ZMS4,Pharma,Wallet,Mobile App,Android,DEVRGFBPT,115.204.232.186,36,UAE,1008,1,0,0
TXN71H15E,CUSTU53BID,2023-09-14 17:44:00,37980.64,INR,MRCYZU4ZB,Gaming,Credit Card,Online,Tablet,DEV9FHFKW,16.87.39.163,59,UK,2963,1,0,0
TXN5EGA1H,CUSTPTGPHV,2023-05-08 03:18:00,10740.76,INR,MRCZCW5FP,Pharma,Wallet,POS,iOS,DEVLM6SZT,104.90.60.41,43,USA,2907,0,0,0
TXNL98GKM,CUSTJAVNI8,2023-01-22 12:02:00,41372.79,INR,MRCF9U0WJ,Grocery,Net Banking,Mobile App,Android,DEVVOIRZV,58.244.89.144,55,Germany,1174,1,0,1
TXNCHR78Z,CUSTG0VYD5,2023-01-29 15:35:00,25226.78,INR,MRCTY7KFX,Gaming,UPI,POS,Web,DEVDOIUXU,181.207.180.152,41,India,415,1,0,1
TXNOAM20A,CUSTVB5AYB,2023-07-10 07:21:00,7678.66,INR,MRC7YAZNZ,Gaming,Credit Card,Mobile App,iOS,DEVE6Z5IG,145.146.138.131,24,USA,1650,0,0,0
TXNPNTBXZ,CUST2QT285,2023-02-27 14:28:00,27552.05,INR,MRCF85N3P,Luxury,Credit Card,Mobile App,Android,DEVX5ZXWR,82.227.152.139,30,India,2018,0,0,0
TXNJ7TDE6,CUST5KQE47,2023-04-15 16:49:00,37814.66,INR,MRCY8YBGU,Travel,Net Banking,Mobile App,iOS,DEVONQLHV,81.128.251.60,27,UK,282,1,0,1
TXNU8R7XW,CUSTGGZPYO,2023-07-21 22:43:00,25519.88,INR,MRCJDZHZX,Travel,Debit Card,Mobile App,Web,DEVW1JH8N,129.191.157.27,33,USA,974,1,0,0
TXN8HFF7E,CUST63HIE3,2023-01-01 01:01:00,22364.2,INR,MRCQQD5EM,Electronics,UPI,Online,Web,DEVDO91KC,79.141.33.149,62,Germany,3586,1,0,0
TXNDVI0A4,CUSTRLAFC5,2023-03-21 17:59:00,22237.53,INR,MRCDB4YPL,Luxury,Wallet,POS,Tablet,DEVUUWEHH,120.231.162.183,66,Singapore,1113,1,0,0
TXNVRCMGC,CUSTWZ784G,2023-04-19 11:24:00,22708.74,INR,MRCIQYQ2I,Fashion,Wallet,Online,Web,DEV8YCWV4,148.61.132.231,51,India,927,1,0,1
TXNGU7NH1,CUSTZVO7W1,2023-03-11 18:38:00,8394.32,INR,MRCT05HJ1,Pharma,UPI,Online,Web,DEVP359FN,154.78.107.1,48,USA,1033,1,0,0
TXNS0MVNL,CUSTQIVS79,2023-02-28 02:14:00,15128.53,INR,MRC7TYFKC,Electronics,Debit Card,POS,iOS,DEVVTTGLB,237.11.68.126,19,UAE,1610,1,0,0
TXNW03DPQ,CUST009V0M,2023-06-08 16:57:00,1135.35,INR,MRCMSL8U8,Travel,Wallet,Mobile App,Web,DEVQXNB8U,42.68.239.52,53,UAE,2946,1,0,0
TXN4WLN8T,CUST9255TL,2023-09-04 16:01:00,9758.54,INR,MRCA98XI8,Travel,Credit Card,Online,Android,DEV8ZEITD,12.21.76.113,28,USA,1525,1,0,0
TXN41F74C,CUSTMV1ZBC,2023-02-03 09:38:00,27731.56,INR,MRC8Y6U56,Luxury,Debit Card,Online,Web,DEVFVLKQX,246.123.62.126,19,India,3344,1,0,1
TXNBTNM5J,CUSTGG8GM4,2023-07-12 22:23:00,10652.13,INR,MRCY4OOSQ,Pharma,Wallet,Online,iOS,DEVOQYOFF,135.87.176.40,50,Singapore,205,1,0,1
TXNO1PC0N,CUSTXZE54V,2023-04-03 08:46:00,4848.92,INR,MRCM9Y6IF,Fashion,UPI,POS,Web,DEVNG271A,179.190.131.44,22,Germany,395,0,0,0
TXNNTWJ96,CUSTTON8QV,2023-05-30 20:57:00,47343.87,INR,MRCA8BR1K,Electronics,Credit Card,Online,Android,DEVOCN16Y,110.253.156.56,49,UK,2736,1,0,0
TXN3DYJGF,CUST41Z6CI,2023-02-13 09:48:00,40310.4,INR,MRCRV0BOV,Grocery,Debit Card,POS,Web,DEVA3Y93F,209.83.82.253,28,India,1439,1,0,0
TXN1XJSLB,CUSTBYSJ4T,2023-06-10 13:04:00,48391.23,INR,MRCFR6KE5,Pharma,Debit Card,Mobile App,iOS,DEV865Q24,124.152.134.85,37,USA,2001,1,0,0
TXN05CHLV,CUSTIQMZVB,2023-03-30 01:26:00,18378.73,INR,MRC9VUOEL,Travel,Wallet,Mobile App,Web,DEVUJFB1E,233.82.180.54,30,Germany,1964,1,0,1
TXN3F5FDT,CUST1RFBK3,2023-01-15 15:34:00,42319.19,INR,MRC5ZV0U4,Electronics,Net Banking,POS,Tablet,DEV8ASF12,94.222.112.203,44,India,3069,1,0,0
TXN7XRTAH,CUSTK97JR3,2023-11-24 17:25:00,19283.28,INR,MRC24PGV6,Travel,UPI,Mobile App,Web,DEV97T9WZ,149.20.131.114,44,UK,1691,1,0,0
TXN6XBCY9,CUSTQHMF4T,2023-09-24 18:51:00,16397.71,INR,MRCI8DARV,Fashion,Debit Card,Online,Web,DEV35WKMF,209.97.130.161,66,USA,2593,0,0,0
TXN8VACC2,CUSTH11N0T,2023-05-21 06:53:00,35021.51,INR,MRCUGC1SD,Fashion,Debit Card,Mobile App,Android,DEVK947DK,14.58.12.95,49,UAE,142,1,0,0
TXNL5YFSS,CUSTQM0KZR,2023-09-09 07:48:00,16051.56,INR,MRC39LVJG,Grocery,Net Banking,Mobile App,iOS,DEVMZWODI,251.64.167.73,22,India,431,1,0,0
TXN4QAQIY,CUSTFBWC6X,2023-10-04 10:25:00,20523.12,INR,MRCB5J4PV,Luxury,UPI,POS,Tablet,DEVIOFUT4,121.47.68.181,48,UK,2934,0,0,0
TXNXIGVCR,CUSTPN5MUI,2023-04-19 20:18:00,26261.71,INR,MRCSZY3FP,Grocery,UPI,Online,Tablet,DEVX6GB7J,206.133.232.2,64,India,2470,1,0,1
TXN8LKX1N,CUSTHHBSTC,2023-05-04 14:45:00,14153.78,INR,MRCEH7OMO,Gaming,Credit Card,Mobile App,Tablet,DEVSXYXIQ,251.177.179.255,54,USA,3625,1,0,1
TXN2MH60U,CUSTSIJG6C,2023-04-16 16:43:00,24504.42,INR,MRCSIEWWU,Travel,Wallet,POS,iOS,DEV2ZLQ9Q,43.17.225.118,56,India,460,1,0,1
TXN3CH37S,CUSTH9426U,2023-04-14 23:27:00,33096.92,INR,MRCEN5HWK,Pharma,Debit Card,Online,Tablet,DEVRNAVZE,210.180.186.202,64,India,3315,0,0,0
TXNL2BZQK,CUSTXC0AVM,2023-04-27 04:34:00,5236.82,INR,MRCHTT5HV,Fashion,Debit Card,POS,Web,DEVYW7HJY,211.237.83.219,33,India,3004,1,0,0
TXNIDN5TV,CUSTHKMFBJ,2023-02-26 20:39:00,24624.74,INR,MRCHDAWQS,Luxury,UPI,POS,Web,DEV9U24LA,7.204.209.144,45,USA,2425,1,0,1
TXN5UFPIE,CUSTTF528L,2023-05-24 04:23:00,43673.19,INR,MRCCDOPSA,Travel,UPI,Online,iOS,DEVAC2K9M,148.221.237.48,67,India,2035,1,0,0
TXNDRFOWN,CUSTFFX2B4,2023-01-28 02:00:00,20220.35,INR,MRCTC496W,Grocery,Wallet,Online,iOS,DEVV1TQFP,29.245.99.63,33,India,2229,1,0,0
TXN3DG616,CUSTLIDF6Q,2023-10-22 03:54:00,15160.89,INR,MRCME9L63,Luxury,Credit Card,Mobile App,Web,DEVK3E5DY,81.12.90.8,53,UK,2440,1,0,1
TXN08X5DL,CUST2L2CCA,2023-08-25 14:50:00,25357.19,INR,MRC1NGQ3M,Gaming,Wallet,Online,iOS,DEVMK6TWO,98.26.145.58,45,Germany,3595,1,0,0
TXNK8OJOK,CUST0276TH,2023-03-20 16:07:00,16997.01,INR,MRC0O3MFS,Travel,UPI,Mobile App,Web,DEVNOD2GQ,212.15.211.87,67,UAE,1682,1,0,0
TXNOFAA7P,CUSTRJR4RC,2023-05-27 19:08:00,3054.62,INR,MRC1PSP5R,Gaming,Debit Card,Online,iOS,DEVIPT972,131.217.100.139,34,USA,364,1,0,1
TXNDLVKB7,CUST30EISX,2023-04-22 19:43:00,44043.32,INR,MRCXNUT12,Grocery,Debit Card,Mobile App,Android,DEVTWODFM,111.110.255.122,30,UK,2917,1,0,0
TXN1J1MM6,CUST9AJ655,2023-11-21 22:03:00,21092.89,INR,MRC4589CR,Luxury,Wallet,Online,Android,DEVSU89EI,242.105.194.31,53,UAE,955,0,0,0
TXN1W0NKX,CUST29CSTP,2023-09-13 11:59:00,26526.83,INR,MRCTNFYV9,Pharma,UPI,POS,iOS,DEVDHEMNV,150.171.159.181,47,UAE,2984,1,0,0
TXNNV8PRJ,CUSTU1A6D8,2023-08-07 05:39:00,36689.93,INR,MRC2SKD0M,Gaming,UPI,Mobile App,Android,DEVI087NS,10.11.234.66,32,USA,1315,0,0,0
TXNMKXKI8,CUSTO23P1V,2023-12-01 09:09:00,43990.03,INR,MRCYDPKNX,Pharma,Net Banking,POS,Android,DEV646AVC,142.254.166.243,67,Germany,2165,1,0,0
TXN3A3WJ6,CUST6CQQO6,2023-10-18 21:14:00,40108.35,INR,MRCAOL7NC,Fashion,Wallet,POS,Tablet,DEVHEN9EY,242.160.114.150,40,Singapore,562,1,0,0
TXN0ET78X,CUSTS56EUT,2023-01-16 23:30:00,23066.22,INR,MRC6V1N8S,Electronics,Wallet,POS,Web,DEVGJA6AR,29.201.157.156,63,UK,2735,1,0,0
TXNY3MTRF,CUSTX3YBTF,2023-04-07 19:30:00,45690.69,INR,MRCBD6PQT,Grocery,Wallet,Mobile App,Android,DEVZ8HIBF,197.164.143.51,48,Germany,1717,1,0,0
TXNK0FB4A,CUSTZ3SVBU,2023-01-21 06:08:00,11747.34,INR,MRC3TOD4M,Fashion,Debit Card,Mobile App,Web,DEV0AFWXM,51.23.215.107,32,India,3174,1,0,0
TXNKD10C9,CUSTQYBUMQ,2023-09-20 15:57:00,42216.11,INR,MRCR40VXJ,Luxury,Credit Card,Mobile App,iOS,DEVS2029M,82.213.234.74,23,USA,2663,1,0,0
TXNDEO4TN,CUSTD9N5HJ,2023-11-26 19:44:00,31842.14,INR,MRCXRX99I,Grocery,Wallet,Mobile App,iOS,DEVS17Z2H,162.127.145.5,31,UK,2314,1,0,1
TXNID2F2C,CUSTZQWS28,2023-05-15 05:24:00,24163.95,INR,MRCH7P8KB,Electronics,Debit Card,Online,Web,DEVWKZEHD,234.130.53.4,45,UK,2314,1,1,1
TXNVHA9D2,CUSTAMBBZB,2023-05-18 13:04:00,44015.33,INR,MRCX7QTUC,Luxury,UPI,POS,Web,DEVXYRPHB,102.52.126.154,66,Germany,3580,1,0,0
TXNPN7BNM,CUSTHK0B5Z,2023-05-22 17:04:00,30609.12,INR,MRC1APIAB,Electronics,Debit Card,POS,Web,DEVP8Y2Z9,127.219.43.199,25,Germany,118,1,0,1
TXNZEW9K9,CUSTNDOO3P,2023-09-30 04:30:00,12216.58,INR,MRC331CIY,Pharma,Credit Card,POS,Android,DEVUCEW93,185.240.68.163,36,USA,2832,1,0,1
TXNYF1YUB,CUSTZ2AM34,2023-10-22 19:45:00,31117.84,INR,MRCF71S23,Electronics,Credit Card,Online,Web,DEVCVGOL4,206.2.181.135,26,UAE,1093,1,0,0
TXNYG68ER,CUST4KQ009,2023-08-18 21:56:00,11185.94,INR,MRCIJLVVA,Electronics,UPI,Online,iOS,DEVJMQDVZ,176.81.89.242,27,Singapore,3163,1,0,0
TXNDHGU8R,CUST0CZK35,2023-06-18 04:30:00,30138.65,INR,MRC4TDAPE,Grocery,Net Banking,Mobile App,iOS,DEVIF0SNO,132.159.180.178,18,UAE,3287,1,1,1
TXN7SS7ZJ,CUSTZMV2Z5,2023-06-30 13:29:00,1232.07,INR,MRC0AOQ07,Pharma,Debit Card,Mobile App,Tablet,DEVBYQICI,89.127.120.217,51,India,3357,1,0,0
TXN0283PM,CUST2CXJNU,2023-12-31 02:23:00,32939.83,INR,MRCN0NGE4,Fashion,Debit Card,Online,Web,DEVXOD87W,192.32.238.203,50,Germany,356,0,0,0
TXNSNF7MR,CUSTYQKN41,2023-03-28 21:35:00,1495.65,INR,MRC1RUCG9,Pharma,Wallet,POS,Tablet,DEVWF7DYG,218.222.141.156,46,UK,1122,1,0,0
TXN3TRKU8,CUST61E3K8,2023-01-09 02:23:00,32348.2,INR,MRC4OASO7,Gaming,UPI,POS,iOS,DEVQI3QY7,189.235.219.51,32,India,2580,1,0,0
TXN4KKW48,CUST7QAAQD,2023-12-27 06:56:00,44214.46,INR,MRC6SY9P2,Travel,Debit Card,POS,Android,DEVS75IW5,251.204.42.1,35,Germany,1325,0,0,0
TXNDG0PU9,CUSTAIDYX3,2023-09-17 09:26:00,6634.93,INR,MRC9T8QZS,Gaming,UPI,Mobile App,Web,DEV1VAACY,220.113.237.133,61,USA,2071,1,1,1
TXNWAVNP7,CUSTOY0KO8,2023-04-01 23:25:00,22627.26,INR,MRCVBGNPG,Travel,Net Banking,POS,Tablet,DEVBA13IQ,153.208.3.136,43,Singapore,1630,1,0,0
TXN257P7L,CUSTK9HKSG,2023-11-11 10:27:00,17465.43,INR,MRCHLQIPK,Gaming,Net Banking,Online,Android,DEV4PGQOJ,19.216.242.80,41,UAE,3399,0,0,0
TXNZ1JQDR,CUSTVYY84N,2023-12-11 09:46:00,30263.9,INR,MRCM7OSX4,Grocery,Net Banking,Online,Web,DEV9NH0RF,159.80.132.159,49,UAE,1885,1,0,0
TXNBO8XD0,CUSTCV9124,2023-04-02 12:25:00,15384.23,INR,MRC7QP9K7,Grocery,UPI,POS,Tablet,DEVUTXMRO,1.162.185.121,65,UK,1133,1,0,1
TXNEO9MKZ,CUSTVDBB7G,2023-12-21 16:11:00,359778.12,INR,MRCDPG83D,Travel,Net Banking,POS,iOS,DEVTU9TLP,82.13.62.77,58,UK,1092,1,0,1
TXNW3UZJ0,CUSTYRP9W6,2023-09-24 17:59:00,656665.72,INR,MRCI1BRVV,Luxury,Wallet,POS,Web,DEVU7ZF1A,244.172.191.254,40,USA,2687,1,0,1
TXNGVTM49,CUSTRESTL3,2023-01-07 19:24:00,46487.91,INR,MRCAZ200P,Gaming,Credit Card,POS,Android,DEVDHB9YW,55.233.255.45,23,UK,92,1,0,0
TXN2OG7VY,CUSTA4KZI7,2023-08-14 22:42:00,45864.14,INR,MRCBK4MQJ,Luxury,Credit Card,Mobile App,iOS,DEVG5S0QE,235.238.45.19,36,USA,3015,1,0,0
TXNYR8I76,CUSTNSJIN9,2023-09-27 09:27:00,10371.6,INR,MRCDVL3VU,Grocery,Net Banking,POS,iOS,DEVDOTJ51,82.202.225.202,70,USA,1111,1,0,0
TXNDK6N4K,CUSTE6W55L,2023-12-30 01:48:00,33994.15,INR,MRCOAHGBI,Gaming,Wallet,Mobile App,Web,DEVQLJHD5,154.231.159.82,34,Germany,2730,1,0,1
TXNZLNNNN,CUSTURXNDA,2023-10-19 23:50:00,20567.92,INR,MRCLF3RCV,Electronics,Credit Card,Online,Tablet,DEVOZR38B,173.171.97.13,64,USA,1912,1,0,0
TXNB45OWU,CUSTWYFY1Y,2023-11-25 15:15:00,5747.47,INR,MRCCX86K0,Fashion,Net Banking,Mobile App,Android,DEV9VCXS5,194.212.68.98,66,Germany,2213,1,0,0
TXNORCPZS,CUSTBT6L4A,2023-03-22 14:30:00,31458,INR,MRC3WF2JH,Luxury,Wallet,Mobile App,Web,DEVKPBB5I,223.220.59.240,48,UK,1900,1,0,1
TXN1LGFWS,CUST2DAEVY,2023-04-16 02:34:00,7958.83,INR,MRCTP1DBD,Grocery,Net Banking,Mobile App,Android,DEVJBJO3Q,204.72.254.25,25,Germany,1551,1,0,1
TXNU0EXH4,CUSTWIMOFP,2023-03-30 02:14:00,36192.37,INR,MRCO7O8YR,Gaming,Debit Card,POS,Tablet,DEVCIGDKW,111.204.170.134,60,India,2226,1,0,0
TXNBDDLJ5,CUSTQSWV7U,2023-08-17 09:51:00,27074.91,INR,MRCW4YL3V,Luxury,Credit Card,Online,Tablet,DEV8S8HIV,101.100.83.213,40,UK,1079,1,0,0
TXN4ZXN0Y,CUSTXME991,2023-07-27 18:48:00,42793.33,INR,MRCHQTQCW,Fashion,Wallet,Mobile App,Android,DEVNQSDMU,35.25.31.94,48,Singapore,2284,1,0,0
TXNH7BVR8,CUSTY9LFFL,2023-07-21 19:11:00,5650.8,INR,MRC1KDROS,Gaming,Wallet,Online,Tablet,DEVSVJX4V,248.114.138.78,41,Germany,2337,1,0,0
TXNMC5G8A,CUST7CMFDN,2023-06-07 07:20:00,2669.7,INR,MRC0I9EXO,Electronics,Wallet,POS,iOS,DEVU6W260,216.22.80.250,26,India,1221,1,0,0
TXNDENJ0W,CUSTDQ9675,2023-06-19 01:08:00,33149.01,INR,MRCJBH8ZY,Grocery,Debit Card,Mobile App,iOS,DEV44PT7C,198.102.235.84,70,UK,263,1,0,0
TXNT901ZQ,CUST6AHW69,2023-03-30 05:36:00,14258.55,INR,MRCS452C8,Gaming,Wallet,Online,Web,DEVDQT76O,134.205.193.182,18,UK,1464,0,0,0
TXNPYBKRJ,CUSTX16AWY,2023-06-30 21:44:00,10016.52,INR,MRC2OQDHU,Electronics,UPI,Mobile App,Tablet,DEV7VUW2D,195.89.153.111,22,UAE,2522,1,0,0
TXNBS456K,CUSTVJDM3J,2023-02-08 15:19:00,49496.21,INR,MRCM7BTMH,Luxury,Wallet,POS,Web,DEVMW5KF0,227.120.127.248,44,UAE,712,1,0,0
TXNGKDDSE,CUST8B6DA0,2023-12-17 22:22:00,18704.61,INR,MRCDG4QXU,Pharma,Net Banking,POS,Tablet,DEVLRMM95,117.122.42.6,41,Singapore,1782,1,0,1
TXN89PP0O,CUSTDQAOPX,2023-08-01 12:00:00,32647.62,INR,MRCCYN34P,Luxury,Wallet,POS,Android,DEVT0VP97,108.204.125.48,30,USA,3097,1,0,1
TXNGC4M2K,CUSTP1HFW9,2023-10-02 09:59:00,3372.27,INR,MRCCLG7P4,Fashion,Debit Card,Online,Web,DEVLRI0YW,208.144.156.154,22,India,2706,1,0,1
TXN47RE4G,CUSTRLF6V6,2023-03-19 19:00:00,18572.49,INR,MRCHPDPGN,Travel,Credit Card,Mobile App,Tablet,DEV2R5IXA,16.120.181.67,37,Germany,3512,1,0,0
TXND2WRMY,CUSTH8XH26,2023-10-30 12:33:00,12345.5,INR,MRCEIRK5I,Gaming,Debit Card,Mobile App,Web,DEVIYM351,190.201.18.124,40,India,1700,1,0,0
TXNCLBC7X,CUST0NQYU2,2023-10-08 10:49:00,21681.01,INR,MRC515BUW,Fashion,Credit Card,Mobile App,iOS,DEVQ5DTAJ,20.109.89.117,45,Germany,746,1,0,0
TXNVXTNI1,CUST4EUYTU,2023-01-16 18:37:00,28404.61,INR,MRC7WEQJL,Gaming,Debit Card,Mobile App,Android,DEVA3DSRP,180.25.142.119,53,India,3350,1,0,0
TXNQSDTKP,CUSTV4CDYU,2023-03-19 20:38:00,39484.08,INR,MRC1JYUP7,Travel,Debit Card,Mobile App,Web,DEVZ84XBZ,203.254.161.244,23,UK,1926,1,0,1
TXNKGQFYL,CUSTQ86FKT,2023-05-03 12:17:00,5434.1,INR,MRCIB0EXX,Gaming,Credit Card,Online,Tablet,DEVQ0VNK8,73.146.31.117,53,UK,995,1,0,0
TXNYC0P7I,CUSTUW1AW9,2023-01-01 13:21:00,34848.4,INR,MRC6LY0KN,Luxury,UPI,POS,iOS,DEVDWTRQ6,98.53.199.97,24,USA,1605,1,0,0
TXNEV3K32,CUSTDWYYU4,2023-08-27 08:54:00,37975.9,INR,MRCOECOWL,Pharma,Net Banking,POS,Android,DEV9YIVKO,171.58.212.151,18,UK,1141,1,0,1
TXNU2X1U1,CUSTKJ1C5B,2023-06-07 14:40:00,26813.35,INR,MRC8J3KXU,Luxury,Net Banking,Mobile App,iOS,DEV0V6B38,120.43.33.221,59,India,2737,1,0,0
TXNTSPFLV,CUSTOQRNFB,2023-02-10 15:50:00,25205.77,INR,MRCET3ZO8,Travel,UPI,Mobile App,Web,DEVLDKY6U,234.99.2.26,36,UK,2732,0,0,0
TXNT8XFKJ,CUST97UX3I,2023-07-13 06:43:00,25772.56,INR,MRCYHCQJA,Gaming,Debit Card,Mobile App,Tablet,DEV6V2G1D,29.217.78.88,68,India,3610,0,0,0
TXNGTT8BJ,CUSTFOONR5,2023-12-20 07:01:00,47989.3,INR,MRCI75040,Electronics,UPI,Mobile App,Tablet,DEVU3C8D2,120.24.135.246,49,Singapore,1162,1,0,0
TXNN9ULOA,CUSTN9AOQ9,2023-11-18 21:52:00,38376.38,INR,MRC00M9KZ,Luxury,UPI,POS,Android,DEVM2X6ST,213.103.116.147,23,Germany,2112,1,0,0
